date,adj_close
2025-08-25,8.6754
2025-08-26,8.6237
2025-08-27,8.6237
2025-08-28,8.65
2025-08-29,8.7476
2025-09-02,8.7476
2025-09-03,8.7831
2025-09-04,8.7653
2025-09-05,8.8008
2025-09-08,8.8008
2025-09-09,8.8452
2025-09-10,8.8895
2025-09-11,8.8895
2025-09-12,8.8895
2025-09-15,8.8895
2025-09-16,8.8718
2025-09-17,8.8718
2025-09-18,8.8718
2025-09-19,8.996
2025-09-22,8.996
2025-09-23,8.996
2025-09-24,9.1646
2025-09-25,9.1107
2025-09-26,9.1107
2025-09-29,9.1376
2025-09-30,9.2542
2025-10-01,9.1376
2025-10-02,9.1556
2025-10-03,9.2273
2025-10-06,9.2273
2025-10-07,9.0838
2025-10-08,9.0121
2025-10-09,8.8507
2025-10-10,8.77
2025-10-14,8.7431
2025-10-15,8.7431
2025-10-16,8.6983
2025-10-17,8.6983
2025-10-20,8.6714
2025-10-21,8.6624
2025-10-22,8.761
2025-10-23,8.6444
2025-10-27,8.6355
2025-10-28,8.5996
2025-10-29,8.4998
2025-10-30,8.5905
2025-10-31,8.5543
2025-11-03,8.5452
2025-11-04,8.5452
2025-11-05,8.5905
2025-11-06,8.5905
2025-11-07,8.781
2025-11-10,8.8173
2025-11-11,8.8627
2025-11-12,8.9625
2025-11-13,8.8899
2025-11-14,8.9625
2025-11-17,8.9625
2025-11-18,8.9715
2025-11-19,8.9715
2025-11-20,9.0713
2025-11-21,9.0713
2025-11-24,9.0713
2025-11-25,8.9262
2025-11-26,8.972
2025-11-27,8.9812
2025-11-28,9.0638
2025-12-01,9.1555
2025-12-02,8.9904
2025-12-03,8.8528
2025-12-04,8.9354
2025-12-05,8.9354
2025-12-08,8.9354
2025-12-09,8.761
2025-12-10,8.6234
2025-12-11,8.6418
2025-12-12,8.6693
2025-12-15,8.7152
2025-12-16,8.495
2025-12-17,8.495
2025-12-18,8.5134
2025-12-19,8.5134
2025-12-22,8.495
2025-12-23,8.5776
2025-12-24,8.5867
2025-12-29,8.6703
2025-12-30,8.6703
2025-12-31,8.7074
2026-01-02,8.7074
2026-01-05,8.4939
2026-01-06,8.3083
2026-01-07,8.234
2026-01-08,8.2526
2026-01-09,8.2526
2026-01-12,8.3918
2026-01-13,8.3918
2026-01-14,8.3918
2026-01-15,8.5867
2026-01-16,8.7446
2026-01-19,8.7167
2026-01-20,8.7167
2026-01-21,8.7167
2026-01-22,8.6517
2026-01-23,8.7446
2026-01-26,8.6517
2026-01-27,8.6517
2026-01-28,8.7551
2026-01-29,8.7738
2026-01-30,8.7738
2026-02-02,8.7738
2026-02-03,8.9241
2026-02-04,9.0651
2026-02-05,9.0651
2026-02-06,9.0838
2026-02-09,9.0744
2026-02-10,9.0744
2026-02-11,9.0744
2026-02-12,9.3281
2026-02-13,9.6005
2026-02-17,9.3281
2026-02-18,9.2529
2026-02-19,9.3563
2026-02-20,9.3281
2026-02-23,9.5535
2026-02-24,9.5535
2026-02-25,9.5535
2026-02-26,9.5535
2026-02-27,9.696
2026-03-02,9.696
2026-03-03,9.9049
2026-03-04,9.8574
2026-03-05,9.8384
2026-03-06,9.8099
2026-03-09,9.8004
2026-03-10,9.7435
2026-03-11,9.7435
2026-03-12,9.7435
2026-03-13,9.7435
2026-03-16,9.9809
2026-03-17,9.8954
2026-03-18,9.7815
2026-03-19,9.9239
2026-03-20,9.8289
2026-03-23,9.9714
2026-03-24,10.0663
2026-03-25,10.0948
2026-03-26,10.0948
2026-03-27,10.2004
2026-03-30,10.2004
2026-03-31,10.2004
2026-04-01,10.0948
2026-04-02,10.1332
2026-04-06,10.0469
2026-04-07,10.0469
2026-04-08,10.1428
2026-04-09,10.1428
2026-04-10,10.1428
2026-04-13,9.9221
2026-04-14,9.7494
2026-04-15,9.6726
2026-04-16,9.5959
2026-04-17,9.6438
2026-04-20,9.5095
2026-04-21,9.5095
2026-04-22,9.4327
2026-04-23,9.4327
2026-04-24,9.759
2026-04-27,9.759
2026-04-28,9.7008
2026-04-29,9.7493
2026-04-30,10.0403
2026-05-01,10.0403
2026-05-04,9.9918
2026-05-05,9.9918
2026-05-06,9.9918
2026-05-07,9.9918
2026-05-08,9.9918
2026-05-11,10.0112
2026-05-12,10.0985
2026-05-13,10.1858
2026-05-14,10.1858
2026-05-15,10.3701
2026-05-19,10.5933
2026-05-20,10.5933
2026-05-21,10.7776
2026-05-22,10.8358
2026-05-25,10.7582
2026-05-26,10.6612
2026-05-27,10.5044
2026-05-28,10.5044
2026-05-29,10.5044
2026-06-01,10.2594
2026-06-02,10.524
2026-06-03,10.524
2026-06-04,10.6808
2026-06-05,10.6612
2026-06-08,10.4652
2026-06-09,10.4652
2026-06-10,10.4652
2026-06-11,10.4652
2026-06-12,10.4652
2026-06-15,10.6122
2026-06-16,10.5828
2026-06-17,10.4848
2026-06-18,10.4848
2026-06-19,10.5534
2026-06-22,10.5534
2026-06-23,10.5534
2026-06-24,10.7101
2026-06-25,10.8375
2026-06-26,10.9464
2026-06-29,10.9464
2026-06-30,10.4317
2026-07-02,10.3625
2026-07-03,10.3625
2026-07-06,10.2635
2026-07-07,10.6396
2026-07-08,10.5802
2026-07-09,10.501
2026-07-10,10.4911
2026-07-13,10.6099
2026-07-14,10.699
2026-07-15,10.7089
2026-07-16,10.788
2026-07-17,10.7979
2026-07-20,10.7979
2026-07-21,10.6198
2026-07-22,10.788
2026-07-23,10.788
2026-07-24,10.788
2026-07-27,10.9068
2026-07-28,10.6
2026-07-29,10.51
2026-07-30,10.51
2026-07-31,10.51
2026-08-04,10.51
2026-08-05,9.75
2026-08-06,9.7
2026-08-07,9.58
2026-08-10,9.57
2026-08-11,9.61
2026-08-12,9.59
2026-08-13,9.55
2026-08-14,9.57
2026-08-17,9.54
2026-08-18,9.67
2026-08-19,9.67
2026-08-20,9.55
2026-08-21,9.39
