date,adj_close
2026-06-16,23.3922
2026-06-17,22.1616
2026-06-18,21.2497
2026-06-19,21.2529
2026-06-22,16.9755
2026-06-23,17.2065
2026-06-24,17.0907
2026-06-25,16.9346
2026-06-26,16.9776
2026-06-29,18.3329
2026-06-30,19.1047
2026-07-02,18.1916
2026-07-03,18.1926
2026-07-06,18.0218
2026-07-07,16.7077
2026-07-08,16.5664
2026-07-09,17.0955
2026-07-10,16.1924
2026-07-13,15.3503
2026-07-14,14.9732
2026-07-15,14.8918
2026-07-16,14.3483
2026-07-17,13.4019
2026-07-20,12.8607
2026-07-21,13.2919
2026-07-22,12.279
2026-07-23,12.6676
2026-07-24,12.2687
2026-07-27,12.0747
2026-07-28,12.4173
2026-07-29,12.0063
2026-07-30,11.9833
2026-07-31,11.5373
2026-08-04,13.5582
2026-08-05,11.8679
2026-08-06,12.7181
2026-08-07,14.6498
2026-08-10,15.3483
2026-08-11,14.8237
2026-08-12,16.114
2026-08-13,15.6601
2026-08-14,15.612
2026-08-17,16.3677
2026-08-18,16.0848
2026-08-19,15.7034
2026-08-20,15.0527
2026-08-21,15.4506
