date,close,adj_close,volume
2026-06-15,,13.7753,
2026-06-16,,14.7124,
2026-06-17,,14.0002,
2026-06-18,,13.3442,
2026-06-19,,13.2505,
2026-06-22,,10.7578,
2026-06-23,,11.0296,
2026-06-24,,10.8515,
2026-06-25,,10.7016,
2026-06-26,,10.6829,
2026-06-29,,11.6762,
2026-06-30,,12.2427,
2026-07-02,,11.4745,
2026-07-03,,11.5225,
2026-07-06,,11.3113,
2026-07-07,,10.4183,
2026-07-08,,10.2455,
2026-07-09,,10.6007,
2026-07-10,,10.0726,
2026-07-13,,9.4677,
2026-07-14,,9.218,
2026-07-15,,9.1508,
2026-07-16,,8.7955,
2026-07-17,,8.1522,
2026-07-20,,7.8737,
2026-07-21,,8.1714,
2026-07-22,,7.5281,
2026-07-23,,7.7393,
2026-07-24,,7.4801,
2026-07-27,,7.3744,
2026-07-28,,7.5953,
2026-07-29,,7.2688,
2026-07-30,,7.24,
2026-07-31,,6.95,
2026-08-04,,8.28,
2026-08-05,,6.98,
2026-08-06,,7.46,
2026-08-07,,8.87,
2026-08-10,9.28,8.990602,233400
2026-08-11,8.96,8.680582,231600
2026-08-12,9.8,9.494387,435100
2026-08-13,9.49,9.194054,187000
2026-08-14,9.39,9.097173,240400
2026-08-17,9.81,9.504075,226800
2026-08-18,9.64,9.339376,72100
2026-08-19,9.35,9.05842,150700
2026-08-20,8.95,8.670894,314900
2026-08-21,9.14,8.854969,189700
2026-08-24,9.07,8.787151,154700
2026-08-25,9.3,9.009979,148900
2026-08-26,9.47,9.174678,135400
2026-08-27,9.55,9.252183,151500
2026-08-28,9.62,9.32,330000
2026-08-31,9.43,9.43,156400
2026-09-01,9.35,9.35,92800
2026-09-02,9.25,9.25,72400
2026-09-03,9.72,9.72,611600
2026-09-04,9.69,9.69,55200
2026-09-08,9.97,9.97,140800
2026-09-09,9.66,9.66,142600
2026-09-10,9.72,9.72,116403
