date,adj_close
2024-05-21,6.8201
2024-05-22,6.5614
2024-05-23,6.4137
2024-05-24,6.513
2024-05-28,6.6325
2024-05-29,6.5322
2024-05-30,6.5951
2024-05-31,6.5683
2024-06-03,6.5872
2024-06-04,6.4
2024-06-05,6.4917
2024-06-06,6.6542
2024-06-07,6.2729
2024-06-10,6.3845
2024-06-11,6.3354
2024-06-12,6.4024
2024-06-13,6.2574
2024-06-14,6.2986
2024-06-17,6.2801
2024-06-18,6.3622
2024-06-20,6.4649
2024-06-21,6.4261
2024-06-24,6.4618
2024-06-25,6.4326
2024-06-26,6.4322
2024-06-27,6.503
2024-06-28,6.4906
2024-07-01,6.4893
2024-07-02,6.5192
2024-07-03,6.6061
2024-07-05,6.7193
2024-07-08,6.7157
2024-07-09,6.7301
2024-07-10,6.7802
2024-07-11,6.8376
2024-07-12,6.8483
2024-07-15,6.8232
2024-07-16,6.9702
2024-07-17,6.8842
2024-07-18,6.8125
2024-07-19,6.7516
2024-07-22,6.7623
2024-07-23,6.7659
2024-07-24,6.7354
2024-07-25,6.5652
2024-07-26,6.5939
2024-07-29,6.6441
2024-07-30,6.6835
2024-07-31,6.7982
2024-08-01,6.7552
2024-08-02,6.6656
2024-08-05,6.5115
2024-08-06,6.5652
2024-08-07,6.402
2024-08-08,6.5352
2024-08-09,6.5723
2024-08-12,6.6759
2024-08-13,6.7129
2024-08-14,6.7166
2024-08-15,6.7462
2024-08-16,6.7795
2024-08-19,6.8498
2024-08-20,6.8905
2024-08-21,6.9201
2024-08-22,6.8683
2024-08-23,6.9497
2024-08-26,7.0052
2024-08-27,6.9608
2024-08-28,6.8239
2024-08-29,6.8942
2024-08-30,6.872
2024-09-03,6.6648
2024-09-04,6.6019
2024-09-05,6.6389
2024-09-06,6.532
2024-09-09,6.6124
2024-09-10,6.689
2024-09-11,6.712
2024-09-12,6.846
2024-09-13,6.8766
2024-09-16,6.8651
2024-09-17,6.7981
2024-09-18,6.7503
2024-09-19,6.8498
2024-09-20,6.9995
2024-09-23,6.9877
2024-09-24,7.1447
2024-09-25,7.1427
2024-09-26,7.1829
2024-09-27,7.0528
2024-09-30,6.98
2024-10-01,7.0738
2024-10-02,7.0757
2024-10-03,6.957
2024-10-04,6.957
2024-10-07,6.8824
2024-10-08,6.8881
2024-10-09,6.8345
2024-10-10,6.9399
2024-10-11,6.9598
2024-10-14,6.9875
2024-10-15,7.0232
2024-10-16,7.0351
2024-10-17,7.0109
2024-10-18,7.1777
2024-10-21,7.1936
2024-10-22,7.2531
2024-10-23,7.1936
2024-10-24,7.0707
2024-10-25,6.9954
2024-10-28,6.9994
2024-10-29,7.0747
2024-10-30,7.0351
2024-10-31,6.8845
2024-11-01,6.7735
2024-11-04,6.7854
2024-11-05,6.8409
2024-11-06,6.607
2024-11-07,6.7519
2024-11-08,6.6744
2024-11-11,6.3151
2024-11-12,6.2294
2024-11-13,6.16
2024-11-14,6.1645
2024-11-15,6.16
2024-11-18,6.356
2024-11-19,6.4335
2024-11-20,6.4213
2024-11-21,6.4621
2024-11-22,6.4907
2024-11-25,6.3478
2024-11-26,6.3845
2024-11-27,6.3886
2024-11-29,6.4254
2024-12-02,6.3278
2024-12-03,6.458
2024-12-04,6.4539
2024-12-05,6.4322
2024-12-06,6.3485
2024-12-09,6.4489
2024-12-10,6.4782
2024-12-11,6.6287
2024-12-12,6.4489
2024-12-13,6.3067
2024-12-16,6.2816
2024-12-17,6.244
2024-12-18,6.0098
2024-12-19,5.9596
2024-12-20,6.0265
2024-12-23,6.0725
2024-12-24,6.0725
2024-12-26,6.0851
2024-12-27,6.0809
2024-12-30,5.9972
2024-12-31,6.0265
2025-01-02,6.1687
2025-01-03,6.1601
2025-01-06,6.1216
2025-01-07,6.1687
2025-01-08,6.233
2025-01-10,6.2415
2025-01-13,6.1666
2025-01-14,6.3148
2025-01-15,6.3786
2025-01-16,6.3958
2025-01-17,6.43
2025-01-21,6.5328
2025-01-22,6.5457
2025-01-23,6.5328
2025-01-24,6.6014
2025-01-27,6.5543
2025-01-28,6.6099
2025-01-29,6.6099
2025-01-30,6.7276
2025-01-31,6.6875
2025-02-03,6.7677
2025-02-04,6.8345
2025-02-05,6.9058
2025-02-06,6.9281
2025-02-07,6.8835
2025-02-10,7.0573
2025-02-11,6.9949
2025-02-12,7.0974
2025-02-13,7.1642
2025-02-14,6.9682
2025-02-18,7.0439
2025-02-19,7.0573
2025-02-20,7.1597
2025-02-21,6.9548
2025-02-24,6.9637
2025-02-25,6.8969
2025-02-26,6.9726
2025-02-27,6.7672
2025-02-28,6.7901
2025-03-03,6.7947
2025-03-04,6.8681
2025-03-05,7.0469
2025-03-06,7.0194
2025-03-07,7.0698
2025-03-10,6.9139
2025-03-11,7.0881
2025-03-12,7.1202
2025-03-13,7.2532
2025-03-14,7.3036
2025-03-17,7.4458
2025-03-18,7.487
2025-03-19,7.5237
2025-03-20,7.5329
2025-03-21,7.4779
2025-03-24,7.4458
2025-03-25,7.5512
2025-03-26,7.5466
2025-03-27,7.6177
2025-03-28,7.5986
2025-03-31,7.6559
2025-04-01,7.632
2025-04-02,7.6368
2025-04-03,7.6559
2025-04-04,6.9928
2025-04-07,6.9785
2025-04-08,6.9833
2025-04-09,7.3887
2025-04-10,7.6559
2025-04-11,7.9516
2025-04-14,8.0184
2025-04-15,8.0804
2025-04-16,8.1472
2025-04-17,8.0184
2025-04-21,8.0852
2025-04-22,7.9373
2025-04-23,7.7036
2025-04-24,7.8574
2025-04-25,7.7275
2025-04-28,7.8224
2025-04-29,7.7325
2025-04-30,7.8125
2025-05-01,7.5177
2025-05-02,7.5527
2025-05-05,7.7126
2025-05-06,7.9124
2025-05-07,7.8274
2025-05-08,7.7775
2025-05-09,7.8974
2025-05-12,7.4178
2025-05-13,7.4029
2025-05-14,7.248
2025-05-15,7.3779
2025-05-16,7.3629
2025-05-19,7.4828
2025-05-20,7.6226
2025-05-21,7.7076
2025-05-22,7.6482
2025-05-23,7.7864
2025-05-27,7.7403
2025-05-28,7.7966
2025-05-29,7.8018
2025-05-30,7.8837
2025-06-02,8.1345
2025-06-03,8.1038
2025-06-04,8.1191
2025-06-05,8.1294
2025-06-06,7.9349
2025-06-09,8.0014
2025-06-10,7.9297
2025-06-11,7.9656
2025-06-12,8.1447
2025-06-13,8.2164
2025-06-16,8.1499
2025-06-17,8.1499
2025-06-18,8.1191
2025-06-20,8.0516
2025-06-23,8.1219
2025-06-24,7.9975
2025-06-25,8.0137
2025-06-26,8.0732
2025-06-27,7.8677
2025-06-30,8.0461
2025-07-01,8.0516
2025-07-02,8.1164
2025-07-03,8.1705
2025-07-07,8.2084
2025-07-08,7.9164
2025-07-09,8.0029
2025-07-10,8.0516
2025-07-11,8.111
2025-07-14,8.1327
2025-07-15,8.0516
2025-07-16,8.0786
2025-07-17,8.0078
2025-07-18,8.0078
2025-07-21,8.2235
2025-07-22,8.323
2025-07-23,8.2843
2025-07-24,8.229
2025-07-25,8.3286
2025-07-28,8.1516
2025-07-29,8.2456
2025-07-30,8.0631
2025-07-31,8.0355
2025-08-01,8.1295
2025-08-04,8.3728
2025-08-05,8.4779
2025-08-06,8.5885
2025-08-07,8.6383
2025-08-08,8.6548
2025-08-11,8.6272
2025-08-12,8.6991
2025-08-13,8.6825
2025-08-14,8.6422
2025-08-15,8.7228
2025-08-18,8.6998
2025-08-19,8.5156
2025-08-20,8.7343
2025-08-21,8.8148
2025-08-22,8.8724
2025-08-25,8.9126
2025-08-26,9.0335
2025-08-27,9.0277
2025-08-28,9.022
2025-08-29,9.1946
2025-09-02,9.3269
2025-09-03,9.3557
2025-09-04,9.2809
2025-09-05,9.4823
2025-09-08,9.5801
2025-09-09,9.5628
2025-09-10,9.7009
2025-09-11,9.8194
2025-09-12,9.8134
2025-09-15,9.9151
2025-09-16,9.7596
2025-09-17,9.7296
2025-09-18,9.7356
2025-09-19,10.0588
2025-09-22,10.2323
2025-09-23,10.2562
2025-09-24,10.0707
2025-09-25,10.1904
2025-09-26,10.3819
2025-09-29,10.4956
2025-09-30,10.5674
2025-10-01,10.6452
2025-10-02,10.6511
2025-10-03,10.699
2025-10-06,10.8606
2025-10-07,10.705
2025-10-08,10.9324
2025-10-09,10.5417
2025-10-10,10.5861
2025-10-13,10.9406
2025-10-14,10.8583
2025-10-15,11.1116
2025-10-16,11.4257
2025-10-17,10.7694
2025-10-20,10.986
2025-10-21,10.0557
2025-10-22,10.062
2025-10-23,10.181
2025-10-24,10.0781
2025-10-27,9.7437
2025-10-28,9.8787
2025-10-29,9.9173
2025-10-30,10.1322
2025-10-31,10.0673
2025-11-03,9.9764
2025-11-04,9.5999
2025-11-05,9.8855
2025-11-06,9.9327
2025-11-07,10.1094
2025-11-10,10.4303
2025-11-11,10.5023
2025-11-12,10.7838
2025-11-13,10.5409
2025-11-14,10.4419
2025-11-17,10.2967
2025-11-18,10.3165
2025-11-19,10.4419
2025-11-20,10.0988
2025-11-21,10.1122
2025-11-24,10.5269
2025-11-25,10.5536
2025-11-26,10.8746
2025-11-28,11.0937
2025-12-01,11.0398
2025-12-02,10.8915
2025-12-03,10.8982
2025-12-04,10.9402
2025-12-05,10.8714
2025-12-08,10.7134
2025-12-09,10.9814
2025-12-10,11.0845
2025-12-11,11.3424
2025-12-12,11.2525
2025-12-15,11.2041
2025-12-16,11.2525
2025-12-17,11.3632
2025-12-18,11.3499
2025-12-19,11.5457
2025-12-22,11.8324
2025-12-23,11.8674
2025-12-24,11.8394
2025-12-26,11.8932
2025-12-29,11.2777
2025-12-30,11.4545
2025-12-31,11.3343
2026-01-02,11.3121
2026-01-05,11.5979
2026-01-06,11.9338
2026-01-07,11.8481
2026-01-08,11.9474
2026-01-09,11.8754
2026-01-12,12.1995
2026-01-13,12.3291
2026-01-14,12.3507
2026-01-15,12.3348
2026-01-16,12.313
2026-01-20,12.9152
2026-01-21,12.7556
2026-01-22,13.0765
2026-01-23,13.2962
2026-01-26,13.3548
2026-01-27,13.4721
2026-01-28,13.7871
2026-01-29,13.3735
2026-01-30,11.8859
2026-02-02,11.9603
2026-02-03,12.3248
2026-02-04,12.3843
2026-02-05,11.7259
2026-02-06,12.2138
2026-02-09,12.8219
2026-02-10,12.7694
2026-02-11,13.0847
2026-02-12,12.3974
2026-02-13,12.8672
2026-02-17,12.511
2026-02-18,12.7838
2026-02-19,12.9555
2026-02-20,13.1625
2026-02-23,13.5075
2026-02-24,13.6455
2026-02-25,13.7068
2026-02-26,13.9259
2026-02-27,14.1194
2026-03-02,14.0652
2026-03-03,12.9737
2026-03-04,13.0434
2026-03-05,12.5974
2026-03-06,12.5422
2026-03-09,12.6606
2026-03-10,12.7632
2026-03-11,12.5896
2026-03-12,12.4221
2026-03-13,11.6966
2026-03-16,11.8401
2026-03-17,11.7763
2026-03-18,11.1305
2026-03-19,10.362
2026-03-20,10.161
2026-03-23,10.4986
2026-03-24,10.5549
2026-03-25,10.8121
2026-03-26,10.4793
2026-03-27,10.8527
2026-03-30,10.8203
2026-03-31,11.3479
2026-04-01,11.8024
2026-04-02,11.6008
2026-04-06,11.5844
2026-04-07,11.7073
2026-04-08,12.0681
2026-04-09,12.0382
2026-04-10,12.0797
2026-04-13,12.0714
2026-04-14,12.2205
2026-04-15,11.9802
2026-04-16,11.9962
2026-04-17,12.2894
2026-04-20,12.2056
2026-04-21,11.5187
2026-04-22,11.703
2026-04-23,11.3978
2026-04-24,11.6443
2026-04-27,11.4998
2026-04-28,11.0663
2026-04-29,10.8029
2026-04-30,11.0326
2026-05-01,10.938
2026-05-04,10.8175
2026-05-05,10.8175
2026-05-06,11.3941
2026-05-07,11.3802
2026-05-08,11.5713
2026-05-11,11.858
2026-05-12,11.8319
2026-05-13,11.7711
2026-05-14,11.5914
2026-05-15,10.8724
2026-05-18,10.811
2026-05-19,10.434
2026-05-20,10.7233
2026-05-21,10.7392
2026-05-22,10.5623
2026-05-26,10.8808
2026-05-27,10.6685
2026-05-28,10.8212
2026-05-29,10.9372
2026-06-01,10.6872
2026-06-02,10.8301
2026-06-03,10.5622
2026-06-04,10.7368
2026-06-05,9.8908
2026-06-08,9.8818
2026-06-09,9.7468
2026-06-10,9.2968
2026-06-11,9.703
2026-06-12,9.9392
2026-06-15,10.4025
2026-06-16,10.5751
2026-06-17,10.3117
2026-06-18,10.1149
2026-06-22,9.9592
2026-06-23,9.5473
2026-06-24,9.1812
2026-06-25,9.3076
2026-06-26,9.4182
2026-06-29,9.3352
2026-06-30,9.3168
2026-07-01,9.2891
2026-07-02,9.5764
2026-07-06,9.6973
2026-07-07,9.4183
2026-07-08,9.1859
2026-07-09,9.3799
2026-07-10,9.408
2026-07-13,9.1925
2026-07-14,9.333
2026-07-15,9.2674
2026-07-16,8.963
2026-07-17,8.9063
2026-07-20,8.8968
2026-07-21,9.2183
2026-07-22,9.4168
2026-07-23,9.2965
2026-07-24,9.2584
2026-07-27,9.3252
2026-07-28,9.2011
2026-07-29,9.1247
2026-07-30,9.4583
2026-07-31,9.198
2026-08-03,9.4005
2026-08-04,9.5933
2026-08-05,10.2007
2026-08-06,10.2484
2026-08-07,10.7545
2026-08-10,10.8226
2026-08-11,10.7935
2026-08-12,10.8421
2026-08-13,10.6142
2026-08-14,10.7819
2026-08-17,10.9694
2026-08-18,10.7425
2026-08-19,11.433
2026-08-20,11.73
2026-08-21,11.99
