date,adj_close
2016-08-22,5.9955
2016-08-23,6.0114
2016-08-24,5.9718
2016-08-25,5.96
2016-08-26,5.9323
2016-08-29,5.9521
2016-08-30,5.972
2016-08-31,5.9124
2016-09-01,5.9124
2016-09-02,6.0235
2016-09-06,6.0235
2016-09-07,6.0275
2016-09-08,6.1545
2016-09-09,6.0077
2016-09-12,6.0156
2016-09-13,5.8132
2016-09-14,5.8013
2016-09-15,5.8132
2016-09-16,5.8013
2016-09-19,5.8132
2016-09-20,5.7735
2016-09-21,5.8053
2016-09-22,5.9124
2016-09-23,5.8212
2016-09-26,5.8132
2016-09-27,5.714
2016-09-28,5.9407
2016-09-29,6.0483
2016-09-30,6.0802
2016-10-03,6.1041
2016-10-04,6.0961
2016-10-05,6.1439
2016-10-06,6.1758
2016-10-07,6.1559
2016-10-11,6.1559
2016-10-12,6.1559
2016-10-13,6.1519
2016-10-14,6.1718
2016-10-17,6.124
2016-10-18,6.1678
2016-10-19,6.2196
2016-10-20,6.2196
2016-10-21,6.2316
2016-10-24,6.1758
2016-10-25,6.136
2016-10-26,5.9925
2016-10-27,6.0734
2016-10-28,5.9733
2016-10-31,5.8893
2016-11-01,5.9093
2016-11-02,5.7893
2016-11-03,5.7973
2016-11-04,5.7493
2016-11-07,5.8173
2016-11-08,5.8613
2016-11-09,5.8933
2016-11-10,5.8853
2016-11-11,5.8413
2016-11-14,5.9013
2016-11-15,6.0413
2016-11-16,6.0013
2016-11-17,6.0373
2016-11-18,6.0533
2016-11-21,6.2014
2016-11-22,6.1974
2016-11-23,6.2294
2016-11-24,6.2334
2016-11-25,6.1334
2016-11-28,6.0659
2016-11-29,5.9213
2016-11-30,6.2707
2016-12-01,6.2908
2016-12-02,6.3029
2016-12-05,6.339
2016-12-06,6.323
2016-12-07,6.2908
2016-12-08,6.3149
2016-12-09,6.3471
2016-12-12,6.3873
2016-12-13,6.4475
2016-12-14,6.3631
2016-12-15,6.3953
2016-12-16,6.3953
2016-12-19,6.4234
2016-12-20,6.3953
2016-12-21,6.3953
2016-12-22,6.4234
2016-12-23,6.3792
2016-12-28,6.409
2016-12-29,6.3849
2016-12-30,6.3849
2017-01-03,6.3607
2017-01-04,6.405
2017-01-05,6.3768
2017-01-06,6.3526
2017-01-09,6.2115
2017-01-10,6.1632
2017-01-11,6.1269
2017-01-12,6.0664
2017-01-13,6.0866
2017-01-16,6.0624
2017-01-17,6.1027
2017-01-18,6.0342
2017-01-19,6.0301
2017-01-20,6.0664
2017-01-23,5.9052
2017-01-24,6.0221
2017-01-25,6.0463
2017-01-26,6.01
2017-01-27,5.9364
2017-01-30,5.7827
2017-01-31,5.7949
2017-02-01,5.807
2017-02-02,5.811
2017-02-03,5.8029
2017-02-06,5.6574
2017-02-07,5.6007
2017-02-08,5.6331
2017-02-09,5.7302
2017-02-10,5.7827
2017-02-13,5.7665
2017-02-14,5.811
2017-02-15,5.8434
2017-02-16,5.9081
2017-02-17,5.8959
2017-02-21,5.9647
2017-02-22,5.8393
2017-02-23,5.8393
2017-02-24,5.6827
2017-02-27,5.707
2017-02-28,5.6948
2017-03-01,5.772
2017-03-02,5.7598
2017-03-03,5.7435
2017-03-06,5.7801
2017-03-07,5.8004
2017-03-08,5.6015
2017-03-09,5.5771
2017-03-10,5.5528
2017-03-13,5.5771
2017-03-14,5.5081
2017-03-15,5.6137
2017-03-16,5.6339
2017-03-17,5.6137
2017-03-20,5.5568
2017-03-21,5.5203
2017-03-22,5.4838
2017-03-23,5.5203
2017-03-24,5.5162
2017-03-27,5.5203
2017-03-28,5.6664
2017-03-29,5.7387
2017-03-30,5.6081
2017-03-31,5.604
2017-04-03,5.604
2017-04-04,5.6407
2017-04-05,5.6611
2017-04-06,5.6734
2017-04-07,5.6734
2017-04-10,5.706
2017-04-11,5.706
2017-04-12,5.6734
2017-04-13,5.5917
2017-04-17,5.653
2017-04-18,5.6285
2017-04-19,5.5509
2017-04-20,5.5468
2017-04-21,5.555
2017-04-24,5.5632
2017-04-25,5.587
2017-04-26,5.6116
2017-04-27,5.4761
2017-04-28,5.5213
2017-05-01,5.509
2017-05-02,5.4761
2017-05-03,5.4843
2017-05-04,5.3653
2017-05-05,5.4802
2017-05-08,5.5582
2017-05-09,5.5377
2017-05-10,5.6239
2017-05-11,5.587
2017-05-12,5.6034
2017-05-15,5.665
2017-05-16,5.5623
2017-05-17,5.4761
2017-05-18,5.472
2017-05-19,5.5993
2017-05-23,5.5829
2017-05-24,5.5131
2017-05-25,5.394
2017-05-26,5.4105
2017-05-29,5.4133
2017-05-30,5.3101
2017-05-31,5.2564
2017-06-01,5.3431
2017-06-02,5.244
2017-06-05,5.2688
2017-06-06,5.3266
2017-06-07,5.1821
2017-06-08,5.1615
2017-06-09,5.2729
2017-06-12,5.2647
2017-06-13,5.2853
2017-06-14,5.1532
2017-06-15,5.0624
2017-06-16,5.0871
2017-06-19,5.1284
2017-06-20,4.9963
2017-06-21,4.955
2017-06-22,4.9963
2017-06-23,5.0211
2017-06-26,5.05
2017-06-27,5.0582
2017-06-28,5.0794
2017-06-29,5.1044
2017-06-30,5.0503
2017-07-04,5.0503
2017-07-05,4.9173
2017-07-06,4.8924
2017-07-07,4.7802
2017-07-10,4.7968
2017-07-11,4.8633
2017-07-12,4.9049
2017-07-13,4.9215
2017-07-14,4.9256
2017-07-17,4.9215
2017-07-18,4.9173
2017-07-19,5.0587
2017-07-20,5.0587
2017-07-21,4.963
2017-07-24,4.9215
2017-07-25,5.042
2017-07-26,5.1085
2017-07-27,5.142
2017-07-28,5.1462
2017-07-31,5.1002
2017-08-01,5.0416
2017-08-02,5.0416
2017-08-03,4.9161
2017-08-04,4.9872
2017-08-08,4.9914
2017-08-09,4.9914
2017-08-10,4.9286
2017-08-11,4.8951
2017-08-14,4.8449
2017-08-15,4.8366
2017-08-16,4.8031
2017-08-17,4.7947
2017-08-18,4.7864
2017-08-21,4.7403
2017-08-22,4.7738
2017-08-23,4.824
2017-08-24,4.824
2017-08-25,4.8115
2017-08-28,4.7696
2017-08-29,4.7945
2017-08-30,4.8198
2017-08-31,4.8956
2017-09-01,4.9293
2017-09-05,4.9209
2017-09-06,4.9377
2017-09-07,4.9167
2017-09-08,4.8661
2017-09-11,4.9082
2017-09-12,4.9419
2017-09-13,5.0388
2017-09-14,5.0894
2017-09-15,5.0768
2017-09-18,5.102
2017-09-19,5.1315
2017-09-20,5.2032
2017-09-21,5.2916
2017-09-22,5.2621
2017-09-25,5.3296
2017-09-26,5.3338
2017-09-27,5.3085
2017-09-28,5.3572
2017-09-29,5.2809
2017-10-02,5.2809
2017-10-03,5.2894
2017-10-04,5.2937
2017-10-05,5.264
2017-10-06,5.1792
2017-10-10,5.2174
2017-10-11,5.1665
2017-10-12,5.1284
2017-10-13,5.1411
2017-10-16,5.1707
2017-10-17,5.1411
2017-10-18,5.1284
2017-10-19,5.0902
2017-10-20,5.1029
2017-10-23,5.0775
2017-10-24,5.0478
2017-10-25,5.0097
2017-10-26,5.0182
2017-10-27,5.1156
2017-10-30,5.2396
2017-10-31,5.3035
2017-11-01,5.3802
2017-11-02,5.3291
2017-11-03,5.3802
2017-11-06,5.5208
2017-11-07,5.5037
2017-11-08,5.4952
2017-11-09,5.5122
2017-11-10,5.525
2017-11-13,5.4313
2017-11-14,5.2652
2017-11-15,5.2481
