date,close,adj_close,volume
2025-08-21,12.05,10.879338,1800
2025-08-22,12.16,10.97865,6900
2025-08-25,12.03,10.86128,7700
2025-08-26,12.09,10.915453,9300
2025-08-27,12.75,11.511332,21400
2025-08-28,12.7,11.46619,11600
2025-08-29,12.69,11.457161,3600
2025-09-02,12.64,11.412019,32000
2025-09-03,12.72,11.484247,2900
2025-09-04,12.8,11.556476,900
2025-09-05,12.72,11.484247,400
2025-09-08,12.69,11.457161,3000
2025-09-09,12.68,11.448133,4100
2025-09-10,12.72,11.484247,1500
2025-09-11,12.74,11.502306,2700
2025-09-12,12.7,11.46619,4000
2025-09-15,12.72,11.484247,2500
2025-09-16,12.73,11.493276,100
2025-09-17,12.79,11.547446,3400
2025-09-18,12.78,11.538417,400
2025-09-19,12.89,11.637732,1100
2025-09-22,13.04,11.773159,18100
2025-09-23,13.04,11.773159,2500
2025-09-24,12.96,11.70093,4200
2025-09-25,12.9,11.646759,14200
2025-09-26,12.95,11.691903,11600
2025-09-29,12.86,11.710113,2800
2025-09-30,12.86,11.710113,1400
2025-10-01,12.86,11.710113,0
2025-10-02,12.86,11.710113,200
2025-10-03,12.91,11.755643,5100
2025-10-06,12.89,11.737431,4000
2025-10-07,12.83,11.682796,800
2025-10-08,12.73,11.591739,6500
2025-10-09,12.84,11.691903,100
2025-10-10,12.69,11.555313,2000
2025-10-14,12.85,11.70101,4600
2025-10-15,12.99,11.82849,2900
2025-10-16,12.86,11.710113,4300
2025-10-17,12.9,11.746536,1200
2025-10-20,13.03,11.864914,2400
2025-10-21,12.97,11.810279,8000
2025-10-22,12.96,11.801172,1100
2025-10-23,13.03,11.864914,1200
2025-10-24,13.11,11.93776,1700
2025-10-27,13.11,11.93776,1200
2025-10-28,13.22,12.037926,100
2025-10-29,13.0,11.837596,2000
2025-10-30,13.0,11.837596,2100
2025-10-31,12.97,11.911064,300
2025-11-03,12.93,11.874331,500
2025-11-04,12.97,11.911064,100
2025-11-05,12.96,11.90188,0
2025-11-06,12.96,11.90188,0
2025-11-07,12.87,11.819228,1300
2025-11-10,12.89,11.837596,300
2025-11-11,13.0,11.938614,0
2025-11-12,13.17,12.094738,1100
2025-11-13,13.02,11.956984,1600
2025-11-14,12.94,11.883512,4600
2025-11-17,12.96,11.90188,0
2025-11-18,13.15,12.076367,1300
2025-11-19,13.19,12.113102,300
2025-11-20,13.21,12.131471,200
2025-11-21,13.39,12.296774,21000
2025-11-24,13.37,12.278408,100
2025-11-25,13.57,12.462078,4500
2025-11-26,13.62,12.507995,300
2025-11-27,13.64,12.526361,1200
2025-11-28,13.49,12.489327,8600
2025-12-01,13.47,12.470814,1100
2025-12-02,13.45,12.452295,0
2025-12-03,13.74,12.720784,3300
2025-12-04,14.04,12.99853,19300
2025-12-05,14.1,13.05408,2500
2025-12-08,14.13,13.081857,4500
2025-12-09,14.15,13.10037,4400
2025-12-10,14.25,13.192954,300
2025-12-11,14.33,13.267019,1600
2025-12-12,14.28,13.220728,3400
2025-12-15,14.39,13.322568,1000
2025-12-16,14.31,13.248504,800
2025-12-17,14.22,13.16518,700
2025-12-18,14.36,13.294794,1300
2025-12-19,14.54,13.46144,500
2025-12-22,14.58,13.498473,2200
2025-12-23,14.65,13.563282,100
2025-12-24,14.64,13.554024,200
2025-12-29,14.71,13.618831,500
2025-12-30,14.72,13.628089,900
2025-12-31,14.55,13.572122,200
2026-01-02,14.54,13.562794,200
2026-01-05,14.52,13.544139,0
2026-01-06,14.63,13.646745,400
2026-01-07,14.53,13.553465,1400
2026-01-08,14.6,13.618761,300
2026-01-09,14.6,13.618761,900
2026-01-12,14.53,13.553465,800
2026-01-13,14.52,13.544139,900
2026-01-14,14.53,13.553465,1900
2026-01-15,14.63,13.646745,300
