date,close,adj_close,volume
2025-03-27,20.0,17.216684,0
2025-03-28,20.0,17.216684,0
2025-03-31,20.07,17.276945,1500
2025-04-01,20.219999,17.406073,15000
2025-04-02,20.219999,17.406073,5000
2025-04-03,20.290001,17.46633,200
2025-04-04,20.254999,17.436199,10000
2025-04-07,20.280001,17.457726,0
2025-04-08,20.07,17.276945,0
2025-04-09,19.790001,17.035913,0
2025-04-10,19.950001,17.173645,0
2025-04-11,19.65,16.915394,0
2025-04-14,19.719999,16.975653,0
2025-04-15,19.83,17.070351,0
2025-04-16,19.74,16.99287,0
2025-04-17,19.92,17.147823,200
2025-04-21,19.790001,17.035913,5000
2025-04-22,19.76,17.010092,5000
2025-04-23,19.84,17.078955,11100
2025-04-24,19.9,17.130606,15400
2025-04-25,19.969999,17.190865,5200
2025-04-28,20.040001,17.251125,10600
2025-04-29,20.040001,17.251125,0
2025-04-30,19.91,17.281502,5100
2025-05-01,19.940001,17.307535,1100
2025-05-02,19.76,17.151304,900
2025-05-05,19.77,17.159983,0
2025-05-06,19.75,17.142626,0
2025-05-07,19.860001,17.238102,5000
2025-05-08,19.799999,17.186026,800
2025-05-09,19.76,17.151304,100
2025-05-12,19.67,17.073187,200
2025-05-13,19.559999,16.977709,2500
2025-05-14,19.709999,17.10791,200
2025-05-15,19.65,17.055826,0
2025-05-16,19.639999,17.047146,0
2025-05-20,19.66,17.064507,0
2025-05-21,19.34,16.786751,1900
2025-05-22,19.290001,16.743353,0
2025-05-23,19.32,16.769392,500
2025-05-26,19.27,16.725994,0
2025-05-27,19.459999,16.890911,0
2025-05-28,19.52,16.942991,1100
2025-05-29,19.51,16.934307,0
2025-05-30,19.360001,16.947441,100
2025-06-02,19.33,16.921181,10000
2025-06-03,19.33,16.921181,0
2025-06-04,19.309999,16.903667,0
2025-06-05,19.43,17.008718,0
2025-06-06,19.440001,17.017471,0
2025-06-09,19.42,16.99996,0
2025-06-10,19.450001,17.026226,700
2025-06-11,19.51,17.078747,100
2025-06-12,19.540001,17.105013,0
2025-06-13,19.469999,17.043734,0
2025-06-16,19.43,17.008718,137500
2025-06-17,19.719999,17.262577,200
2025-06-18,19.719999,17.262577,0
2025-06-19,19.540001,17.105013,400
2025-06-20,19.59,17.148779,300
2025-06-23,19.58,17.140026,0
2025-06-24,19.59,17.148779,2900
2025-06-25,19.57,17.131269,100
2025-06-26,19.540001,17.105013,2400
2025-06-27,19.68,17.227562,2300
2025-06-30,19.43,17.152525,29900
2025-07-02,19.459999,17.179008,100
2025-07-03,19.459999,17.179008,0
2025-07-04,19.370001,17.099562,0
2025-07-07,19.51,17.223146,0
2025-07-08,19.32,17.05542,600
2025-07-09,19.49,17.205494,600
2025-07-10,19.48,17.196667,0
2025-07-11,19.440001,17.161356,200
2025-07-14,19.379999,17.108381,1000
2025-07-15,19.280001,17.020109,48800
2025-07-16,19.290001,17.028936,0
2025-07-17,19.280001,17.020109,36200
2025-07-18,19.33,17.064245,4100
2025-07-21,19.299999,17.037764,0
2025-07-22,19.389999,17.117216,0
2025-07-23,19.370001,17.099562,100
2025-07-24,19.41,17.134869,1200
2025-07-25,19.370001,17.099562,0
2025-07-28,19.379999,17.108381,500
2025-07-29,19.540001,17.249634,2800
2025-07-30,19.51,17.223146,17500
2025-07-31,19.32,17.200891,800
2025-08-01,19.309999,17.191988,0
2025-08-05,19.35,17.227602,7900
2025-08-06,19.370001,17.245411,15000
2025-08-07,19.4,17.272112,700
2025-08-08,19.35,17.227602,8300
2025-08-11,19.450001,17.316633,7500
2025-08-12,19.379999,17.254307,17200
2025-08-13,19.4,17.272112,3100
2025-08-14,19.440001,17.30773,3700
2025-08-15,19.33,17.209793,700
2025-08-18,19.26,17.147472,2200
2025-08-19,19.26,17.147472,0
2025-08-20,19.290001,17.174185,11500
2025-08-21,19.26,17.147472,1800
2025-08-22,19.23,17.12076,5000
2025-08-25,19.200001,17.094053,4900
2025-08-26,19.23,17.12076,0
2025-08-27,19.290001,17.174185,6900
2025-08-28,19.290001,17.174185,60100
2025-08-29,19.209999,17.250509,100
2025-09-02,19.09,17.142756,117700
2025-09-03,19.09,17.142756,2000
2025-09-04,19.23,17.268473,200
2025-09-05,19.290001,17.322355,600
2025-09-08,19.34,17.36725,400
2025-09-09,19.450001,17.466032,300
2025-09-10,19.469999,17.483992,10000
2025-09-11,19.5,17.510931,2000
2025-09-12,19.469999,17.483992,5600
2025-09-15,19.43,17.448069,900
2025-09-16,19.5,17.510931,900
2025-09-17,19.549999,17.555828,5700
2025-09-18,19.48,17.492973,6800
2025-09-19,19.34,17.36725,10800
2025-09-22,19.43,17.448069,9800
2025-09-23,19.450001,17.466032,160500
