date,close,adj_close,volume
2026-05-11,15.96,15.448886,11400
2026-05-12,15.92,15.410166,18000
2026-05-13,16.02,15.506964,15800
2026-05-14,16.0,15.487603,12600
2026-05-15,15.78,15.274649,13000
2026-05-19,15.8,15.294009,13700
2026-05-20,16.01,15.497284,9600
2026-05-21,16.139999,15.623119,10000
2026-05-22,16.16,15.64248,6300
2026-05-25,16.549999,16.019989,19800
2026-05-26,16.33,15.807034,46500
2026-05-27,16.309999,15.787676,7200
2026-05-28,16.25,15.729598,11000
2026-05-29,16.15,15.760826,1300
2026-06-01,16.139999,15.751068,2800
2026-06-02,16.23,15.8389,16600
2026-06-03,16.17,15.780345,3800
2026-06-04,16.309999,15.916972,5600
2026-06-05,15.95,15.565646,31300
2026-06-08,16.049999,15.663236,7600
2026-06-09,16.049999,15.663236,62400
2026-06-10,15.84,15.458297,22800
2026-06-11,16.32,15.926729,31400
2026-06-12,16.379999,15.985283,1100
2026-06-15,16.48,16.082874,96900
2026-06-16,16.5,16.102394,5100
2026-06-17,16.549999,16.151186,6400
2026-06-18,16.68,16.278055,8800
2026-06-19,16.799999,16.395163,9000
2026-06-22,16.73,16.326851,23600
2026-06-23,16.48,16.082874,36900
2026-06-24,16.469999,16.073116,14100
2026-06-25,16.549999,16.151186,21800
2026-06-26,16.469999,16.073116,6200
2026-06-29,16.6,16.199982,4100
2026-06-30,16.52,16.254097,8400
2026-07-02,16.610001,16.342649,7200
2026-07-03,16.84,16.568947,10100
2026-07-06,16.790001,16.519753,4600
2026-07-07,16.59,16.322969,2800
2026-07-08,16.450001,16.185225,14400
2026-07-09,16.52,16.254097,11600
2026-07-10,16.58,16.313131,13300
2026-07-13,16.42,16.155706,6500
2026-07-14,16.43,16.165546,8500
2026-07-15,16.49,16.224581,1600
2026-07-16,16.389999,16.12619,34400
2026-07-17,16.27,16.008121,16600
2026-07-20,16.23,15.968765,17300
2026-07-21,16.49,16.224581,2900
2026-07-22,16.52,16.254097,10100
2026-07-23,16.280001,16.017962,10100
2026-07-24,16.370001,16.106514,5300
2026-07-27,16.49,16.224581,10100
2026-07-28,16.48,16.214743,6300
2026-07-29,16.34,16.076994,22300
2026-07-30,16.66,16.391844,9900
2026-07-31,16.469999,16.336298,1200
2026-08-04,16.75,16.614025,24900
2026-08-05,16.700001,16.564432,2900
2026-08-06,16.700001,16.564432,6600
2026-08-07,16.75,16.614025,700
2026-08-10,16.690001,16.554514,4700
2026-08-11,16.66,16.524755,13100
2026-08-12,16.74,16.604107,4600
2026-08-13,16.77,16.633863,6100
2026-08-14,16.68,16.544594,700
2026-08-17,16.65,16.514837,900
2026-08-18,16.57,16.435488,1500
2026-08-19,16.5,16.366055,1900
2026-08-20,16.41,16.276787,11100
2026-08-21,16.52,16.385893,2200
2026-08-24,16.59,16.455324,5700
2026-08-25,16.66,16.524755,9600
2026-08-26,16.67,16.534676,1900
2026-08-27,16.6,16.465244,9100
2026-08-28,16.629999,16.494999,7200
2026-08-31,16.42,16.42,3900
2026-09-01,16.33,16.33,6000
2026-09-02,16.34,16.34,4100
2026-09-03,16.440001,16.440001,5400
2026-09-04,16.5,16.5,5400
2026-09-08,16.379999,16.379999,68700
2026-09-09,16.25,16.25,15000
2026-09-10,16.129999,16.129999,7580
