date,close,adj_close,volume
2025-08-21,12.47,10.684047,2800
2025-08-22,12.91,11.061032,6700
2025-08-25,12.85,11.009627,10600
2025-08-26,12.63,10.821133,12500
2025-08-27,12.84,11.001057,700
2025-08-28,12.97,11.112438,6600
2025-08-29,13.05,11.180981,4700
2025-09-02,13.18,11.292361,2400
2025-09-03,12.87,11.026762,5200
2025-09-04,12.97,11.112438,600
2025-09-05,12.56,10.761159,3100
2025-09-08,12.47,10.684047,3000
2025-09-09,12.81,10.975355,1500
2025-09-10,12.9,11.052464,3700
2025-09-11,12.91,11.061032,2100
2025-09-12,12.95,11.095304,1900
2025-09-15,13.25,11.352337,1500
2025-09-16,13.48,11.549396,7500
2025-09-17,13.54,11.600801,5900
2025-09-18,13.45,11.523692,12700
2025-09-19,13.21,11.318066,2800
2025-09-22,13.17,11.283793,1600
2025-09-23,13.57,11.626506,1500
2025-09-24,13.79,11.815,400
2025-09-25,13.77,11.797863,1300
2025-09-26,13.84,11.857839,1600
2025-09-29,13.45,11.649957,600
2025-09-30,13.26,11.485385,300
2025-10-01,13.2,11.433414,100
2025-10-02,13.25,11.476722,400
2025-10-03,13.37,11.580662,12400
2025-10-06,13.4,11.606648,200
2025-10-07,13.77,11.92713,1400
2025-10-08,13.69,11.857837,500
2025-10-09,13.84,11.987763,100
2025-10-10,13.23,11.459399,12300
2025-10-14,13.04,11.294827,3000
2025-10-15,12.96,11.225534,300
2025-10-16,12.7,11.000332,1000
2025-10-17,12.585,10.900723,3100
2025-10-20,12.59,10.905053,400
2025-10-21,12.51,10.83576,2200
2025-10-22,12.72,11.017653,3300
2025-10-23,13.11,11.355459,2500
2025-10-24,13.1,11.346799,1500
2025-10-27,13.22,11.45074,2000
2025-10-28,13.115,11.359789,10800
2025-10-29,13.15,11.390105,300
2025-10-30,13.4,11.606648,1500
2025-10-31,13.31,11.659206,900
2025-11-03,13.3,11.650448,12500
2025-11-04,13.3,11.650448,0
2025-11-05,13.37,11.711765,2800
2025-11-06,13.37,11.711765,7000
2025-11-07,12.91,11.308818,400
2025-11-10,13.32,11.667967,600
2025-11-11,13.47,11.799363,100
2025-11-12,13.38,11.720526,300
2025-11-13,13.48,11.808123,1100
2025-11-14,13.83,12.114714,300
2025-11-17,13.99,12.254869,1000
2025-11-18,14.1,12.351226,1800
2025-11-19,13.98,12.246109,400
2025-11-20,14.2,12.438824,7100
2025-11-21,14.08,12.333706,8000
2025-11-24,13.81,12.097195,400
2025-11-25,13.8,12.088434,500
2025-11-26,13.91,12.18479,400
2025-11-27,13.87,12.149753,300
2025-11-28,13.92,12.326863,1900
2025-12-01,13.96,12.362286,600
2025-12-02,13.73,12.158607,600
2025-12-03,13.95,12.35343,700
2025-12-04,14.125,12.5084,600
2025-12-05,14.12,12.503972,2000
2025-12-08,13.83,12.247165,1200
2025-12-09,13.7,12.132041,900
2025-12-10,13.64,12.078909,2100
2025-12-11,13.4,11.866376,1500
2025-12-12,13.42,11.884087,200
2025-12-15,13.24,11.724689,1200
2025-12-16,12.61,11.166791,3200
2025-12-17,12.85,11.379325,5100
2025-12-18,12.72,11.264201,4900
2025-12-19,12.95,11.467878,400
2025-12-22,13.06,11.565289,600
2025-12-23,13.1,11.600712,200
2025-12-24,13.24,11.724689,0
2025-12-29,13.46,11.91951,500
2025-12-30,13.73,12.158607,700
2025-12-31,13.58,12.158608,800
2026-01-02,13.73,12.292908,900
2026-01-05,12.92,11.567689,33400
2026-01-06,12.64,11.316996,2800
2026-01-07,12.24,10.958863,28900
2026-01-08,12.72,11.388621,1900
2026-01-09,12.97,11.612456,700
2026-01-12,13.06,11.693035,2400
2026-01-13,13.43,12.024308,2000
2026-01-14,13.96,12.498836,10200
2026-01-15,13.78,12.337676,1200
2026-01-16,13.95,12.489882,2700
2026-01-19,14.0,12.534647,1000
2026-01-20,13.8,12.355581,1800
2026-01-21,14.58,13.05394,16800
2026-01-22,14.38,12.874874,500
2026-01-23,14.43,12.919641,4500
2026-01-26,14.49,12.97336,3300
2026-01-27,14.53,13.009173,9300
2026-01-28,14.54,13.018127,1400
2026-01-29,15.01,13.438932,1800
2026-01-30,14.63,13.257692,6700
2026-02-02,14.47,13.112702,4300
2026-02-03,14.66,13.284879,2000
2026-02-04,15.18,13.756103,8900
2026-02-05,14.99,13.583923,800
2026-02-06,15.18,13.756103,47000
2026-02-09,15.37,13.928279,2400
2026-02-10,15.23,13.801412,300
2026-02-11,15.81,14.327007,3500
2026-02-12,15.62,14.15483,1100
2026-02-13,15.91,14.417626,400
2026-02-17,15.97,14.472,800
2026-02-18,16.450001,14.906977,2000
2026-02-19,16.74,15.169773,3800
2026-02-20,16.540001,14.988534,6300
2026-02-23,16.629999,15.07009,3400
2026-02-24,16.73,15.160711,800
2026-02-25,16.68,15.115402,5000
2026-02-26,16.76,15.187896,1500
2026-02-27,16.91,15.508897,1700
2026-03-02,17.139999,15.719837,3900
2026-03-03,16.940001,15.536411,4100
2026-03-04,17.07,15.655641,1800
2026-03-05,17.379999,15.939953,13600
2026-03-06,17.719999,16.251783,12900
2026-03-09,17.700001,16.233442,7100
2026-03-10,17.469999,16.022495,29300
2026-03-11,18.01,16.517756,1000
2026-03-12,18.709999,17.159756,6700
2026-03-13,18.780001,17.223953,3400
2026-03-16,18.83,17.269814,4200
2026-03-17,18.92,17.352356,7600
2026-03-18,19.049999,17.471582,3800
2026-03-19,19.469999,17.856783,10700
2026-03-20,19.049999,17.471582,7100
2026-03-23,18.709999,17.159756,16300
2026-03-24,19.040001,17.462414,2400
2026-03-25,18.99,17.416553,1600
2026-03-26,19.09,17.50827,37600
2026-03-27,19.67,18.040213,4400
2026-03-30,19.459999,17.847612,3200
2026-03-31,18.889999,17.504744,9300
2026-04-01,17.799999,16.49468,19800
2026-04-02,18.41,17.059944,10900
2026-04-06,18.74,17.365747,1900
2026-04-07,19.049999,17.653011,1100
2026-04-08,17.74,16.439077,30600
2026-04-09,17.33,16.059145,600
2026-04-10,17.700001,16.402014,4400
2026-04-13,18.110001,16.781944,2800
2026-04-14,17.24,15.975743,3200
2026-04-15,17.360001,16.086946,2000
2026-04-16,17.32,16.049877,100
2026-04-17,15.92,14.752544,42900
2026-04-20,16.01,14.835944,13900
2026-04-21,16.42,15.215878,9600
2026-04-22,16.66,15.438277,12100
2026-04-23,16.959999,15.716278,2100
2026-04-24,16.48,15.271478,2900
2026-04-27,16.73,15.503144,3200
2026-04-28,17.389999,16.114744,1900
2026-04-29,17.65,16.355679,1200
2026-04-30,17.540001,16.468348,3800
2026-05-01,17.280001,16.224232,3000
2026-05-04,17.469999,16.402624,500
2026-05-05,17.68,16.599792,11800
2026-05-06,16.83,15.801724,8500
2026-05-07,16.290001,15.29472,11900
2026-05-08,16.459999,15.45433,1100
2026-05-11,16.639999,15.623335,4000
2026-05-12,17.190001,16.139734,4500
2026-05-13,17.48,16.412012,14900
2026-05-14,17.700001,16.618574,16800
2026-05-15,17.82,16.731239,2700
2026-05-19,18.190001,17.078634,3700
2026-05-20,18.15,17.041079,20600
2026-05-21,18.43,17.30397,200
2026-05-22,18.225,17.111496,3700
2026-05-25,17.52,16.449568,57300
2026-05-26,17.51,16.44018,1800
2026-05-27,17.120001,16.074009,3900
2026-05-28,17.045,16.00359,900
2026-05-29,16.6,15.827202,3600
2026-06-01,16.950001,16.16091,1700
2026-06-02,17.450001,16.637632,5100
2026-06-03,17.77,16.942736,1800
2026-06-04,17.709999,16.885527,1400
2026-06-05,17.07,16.275322,2600
2026-06-08,17.290001,16.485081,15100
2026-06-09,16.6,15.827202,7300
2026-06-10,17.030001,16.237185,700
2026-06-11,17.24,16.437407,6500
2026-06-12,16.889999,16.103703,11400
2026-06-15,16.405001,15.641281,4000
2026-06-16,16.07,15.321877,8400
2026-06-17,15.74,15.007238,4700
2026-06-18,15.24,14.530516,7900
2026-06-19,15.48,14.759343,600
2026-06-22,15.48,14.759343,0
2026-06-23,15.56,14.835619,700
2026-06-24,14.7,14.015655,3900
2026-06-25,14.88,14.187275,1500
2026-06-26,14.85,14.158672,7000
2026-06-29,14.77,14.082397,52100
2026-06-30,14.55,14.121219,3800
2026-07-02,14.62,14.189156,2800
2026-07-03,14.76,14.32503,7800
2026-07-06,14.54,14.111513,5700
2026-07-07,15.09,14.645305,54200
2026-07-08,15.88,15.412024,3300
2026-07-09,15.61,15.14998,700
2026-07-10,15.48,15.023811,3600
2026-07-13,16.16,15.683772,9500
2026-07-14,15.85,15.382908,6100
2026-07-15,15.87,15.402319,2200
2026-07-16,15.91,15.441139,500
2026-07-17,16.23,15.751709,13700
2026-07-20,16.450001,15.965227,8900
2026-07-21,16.77,16.275797,2300
2026-07-22,17.09,16.586367,2100
2026-07-23,17.549999,17.032808,3300
2026-07-24,17.4,16.887228,2400
2026-07-27,16.73,16.236973,9000
2026-07-28,16.57,16.08169,900
2026-07-29,17.27,16.761061,400
2026-07-30,17.41,16.896935,700
2026-07-31,17.4,17.143246,1600
2026-08-04,16.959999,16.709738,2500
2026-08-05,16.4,16.158001,3400
2026-08-06,16.700001,16.453577,900
2026-08-07,16.549999,16.305788,2000
2026-08-10,17.190001,16.936346,400
2026-08-11,17.16,16.906788,400
2026-08-12,17.32,17.064426,0
2026-08-13,17.309999,17.054573,1000
2026-08-14,17.33,17.07428,0
2026-08-17,17.4,17.143246,600
2026-08-18,17.889999,17.626015,15700
2026-08-19,17.799999,17.537344,1300
2026-08-20,18.25,17.980703,1500
2026-08-21,18.33,18.059523,5300
2026-08-24,18.18,17.911737,2600
2026-08-25,17.82,17.557049,2700
2026-08-26,17.950001,17.685131,400
2026-08-27,17.85,17.586607,2200
2026-08-28,17.620001,17.360001,34500
2026-08-31,17.620001,17.620001,51400
2026-09-01,18.459999,18.459999,8900
2026-09-02,18.209999,18.209999,700
2026-09-03,18.09,18.09,600
2026-09-04,17.870001,17.870001,700
2026-09-08,18.07,18.07,600
2026-09-09,18.190001,18.190001,400
2026-09-10,18.200001,18.200001,810
