date,close,adj_close,volume
2026-01-15,11.47,9.905524,25900
2026-01-16,11.6,10.017792,3000
2026-01-19,11.55,9.974612,200
2026-01-20,11.15,9.629171,5300
2026-01-21,11.27,9.732802,4100
2026-01-22,11.45,9.888253,6900
2026-01-23,11.35,9.801891,7700
2026-01-26,11.8,10.190514,700
2026-01-27,11.88,10.259601,25200
2026-01-28,11.7,10.104152,400
2026-01-29,10.95,9.456451,41100
2026-01-30,10.95,9.456451,1800
2026-02-02,10.97,9.473723,600
2026-02-03,10.43,9.007378,600
2026-02-04,10.25,8.851928,4600
2026-02-05,9.18,7.927873,1500
2026-02-06,9.65,8.333766,115700
2026-02-09,9.94,8.584211,6500
2026-02-10,10.1,8.722389,10400
2026-02-11,10.19,8.800112,2800
2026-02-12,10.09,8.713754,900
2026-02-13,10.65,9.19737,600
2026-02-17,10.18,8.791476,1600
2026-02-18,10.3,8.895109,1600
2026-02-19,10.47,9.041923,2000
2026-02-20,9.42,8.135138,23200
2026-02-23,8.35,7.211084,39100
2026-02-24,8.35,7.211084,9900
2026-02-25,8.72,7.530616,10400
2026-02-26,9.25,7.988326,9800
2026-02-27,8.7,7.696394,15100
2026-03-02,9.08,8.032558,9400
2026-03-03,9.31,8.236027,7200
2026-03-04,9.76,8.634115,18300
2026-03-05,10.2,9.023357,8700
2026-03-06,10.25,9.067592,6800
2026-03-09,10.39,9.191442,9200
2026-03-10,10.44,9.235671,700
2026-03-11,10.56,9.34183,1200
2026-03-12,10.65,9.421447,3300
2026-03-13,10.73,9.492219,2200
2026-03-16,10.3,9.111822,1900
2026-03-17,10.5,9.288751,3800
2026-03-18,10.62,9.394909,3400
2026-03-19,10.46,9.253365,5000
2026-03-20,9.89,8.749119,17700
2026-03-23,10.1,8.934895,2200
2026-03-24,9.49,8.395262,6900
2026-03-25,9.34,8.262565,1600
2026-03-26,9.58,8.474879,6700
2026-03-27,8.95,7.917554,8700
2026-03-30,9.26,8.191794,4700
2026-03-31,9.3,8.427399,22100
2026-04-01,9.39,8.508954,3900
2026-04-02,9.39,8.508954,0
2026-04-06,9.59,8.690188,1100
2026-04-07,10.23,9.270138,27500
2026-04-08,10.25,9.288261,3500
2026-04-09,9.42,8.536139,26100
2026-04-10,8.97,8.128363,29000
2026-04-13,9.57,8.672065,4600
2026-04-14,9.47,8.581448,3800
2026-04-15,9.83,8.90767,1500
2026-04-16,10.04,9.097965,8600
2026-04-17,10.18,9.224831,1800
2026-04-20,10.39,9.415127,3900
2026-04-21,10.84,9.822904,2200
2026-04-22,11.22,10.167249,300
2026-04-23,10.71,9.7051,4700
2026-04-24,10.82,9.80478,2900
2026-04-27,10.98,9.949766,1200
2026-04-28,11.04,10.004137,3400
2026-04-29,10.96,9.931643,3900
2026-04-30,10.5,9.709708,3400
2026-05-01,10.73,9.922396,1100
2026-05-04,11.08,10.246053,1400
2026-05-05,11.23,10.384764,1500
2026-05-06,11.08,10.246053,600
2026-05-07,11.85,10.958098,300
2026-05-08,12.4,11.466702,2600
2026-05-11,12.67,11.716381,800
2026-05-12,12.76,11.799607,3800
2026-05-13,13.21,12.215737,4000
2026-05-14,13.6,12.576384,100
2026-05-15,13.85,12.807568,700
2026-05-19,14.5,13.408645,4300
2026-05-20,15.0,13.871011,1300
2026-05-21,15.02,13.889507,2500
2026-05-22,15.6,14.425852,1000
2026-05-25,15.83,14.638539,1300
2026-05-26,15.73,14.546066,14000
2026-05-27,15.12,13.981979,1000
2026-05-28,15.65,14.472088,2100
2026-05-29,16.639999,15.688309,300
2026-06-01,17.92,16.895102,3000
2026-06-02,17.540001,16.536837,4200
2026-06-03,17.280001,16.291706,4000
2026-06-04,16.620001,15.669455,2700
2026-06-05,15.69,14.792643,18600
2026-06-08,15.32,14.443804,7700
2026-06-09,15.02,14.160963,3200
2026-06-10,15.06,14.198674,4000
2026-06-11,16.139999,15.216906,800
2026-06-12,16.0,15.084912,2100
2026-06-15,16.219999,15.292331,800
2026-06-16,15.95,15.037772,1600
2026-06-17,16.17,15.245191,1500
2026-06-18,16.26,15.330043,10400
2026-06-19,15.88,14.971777,200
2026-06-22,16.07,15.150908,3900
2026-06-23,16.26,15.330043,4700
2026-06-24,16.030001,15.113198,5600
2026-06-25,16.17,15.245191,2900
2026-06-26,16.77,15.810875,2000
2026-06-29,17.879999,16.857389,900
2026-06-30,17.969999,17.260815,3000
2026-07-02,18.040001,17.328054,64500
2026-07-03,18.110001,17.39529,10300
2026-07-06,18.82,18.077269,15200
2026-07-07,18.4,17.673845,1100
2026-07-08,18.139999,17.424105,16400
2026-07-09,18.68,17.942797,1400
2026-07-10,17.719999,17.020681,1200
2026-07-13,17.83,17.126339,500
2026-07-14,19.790001,19.008991,3200
2026-07-15,19.4,18.63438,2900
2026-07-16,18.959999,18.211744,900
2026-07-17,19.200001,18.442274,700
2026-07-20,18.639999,17.904373,3200
2026-07-21,17.940001,17.232,3300
2026-07-22,17.68,16.98226,5700
2026-07-23,17.049999,16.377123,2500
2026-07-24,17.040001,16.367517,2800
2026-07-27,16.969999,16.30028,2600
2026-07-28,16.950001,16.281071,13300
2026-07-29,16.639999,15.983303,16600
2026-07-30,17.27,16.588442,3900
2026-07-31,17.16,16.843647,1300
2026-08-04,19.639999,19.277927,17200
2026-08-05,19.540001,19.179771,1100
2026-08-06,19.129999,18.777328,7500
2026-08-07,19.780001,19.415346,8900
2026-08-10,20.950001,20.563778,1900
2026-08-11,20.59,20.210413,1500
2026-08-12,20.450001,20.072996,1900
2026-08-13,20.945,20.558868,400
2026-08-14,20.110001,19.739264,1500
2026-08-17,19.74,19.376083,6700
2026-08-18,19.66,19.297558,1000
2026-08-19,18.42,18.080418,30300
2026-08-20,17.18,16.863279,7100
2026-08-21,17.280001,16.961435,7200
2026-08-24,17.200001,16.88291,4400
2026-08-25,16.635,16.328325,17000
2026-08-26,17.02,16.706228,12500
2026-08-27,20.700001,20.318386,21900
2026-08-28,20.07,19.699999,6300
2026-08-31,20.790001,20.790001,5000
2026-09-01,19.299999,19.299999,1900
2026-09-02,18.18,18.18,15200
2026-09-03,19.07,19.07,2800
2026-09-04,19.1,19.1,2400
2026-09-08,18.780001,18.780001,5300
2026-09-09,18.639999,18.639999,3200
2026-09-10,18.77,18.77,1209
