date,adj_close
2016-08-22,18.7248
2016-08-23,18.8077
2016-08-24,18.7188
2016-08-25,18.7604
2016-08-26,18.619
2016-08-29,18.6398
2016-08-30,18.7022
2016-08-31,18.619
2016-09-01,18.6648
2016-09-02,18.7188
2016-09-06,18.7105
2016-09-07,18.7271
2016-09-08,18.7978
2016-09-09,18.4736
2016-09-12,18.619
2016-09-13,18.4029
2016-09-14,18.4029
2016-09-15,18.5318
2016-09-16,18.4611
2016-09-19,18.4653
2016-09-20,18.511
2016-09-21,18.531
2016-09-22,18.7773
2016-09-23,18.7022
2016-09-26,18.5895
2016-09-27,18.6062
2016-09-28,18.7064
2016-09-29,18.5978
2016-09-30,18.6479
2016-10-03,18.5227
2016-10-04,18.5477
2016-10-05,18.6813
2016-10-06,18.5436
2016-10-07,18.5895
2016-10-10,18.7064
2016-10-11,18.7064
2016-10-12,18.5143
2016-10-13,18.4726
2016-10-14,18.5018
2016-10-17,18.4726
2016-10-18,18.5519
2016-10-19,18.5519
2016-10-20,18.531
2016-10-21,18.5102
2016-10-24,18.5978
2016-10-25,18.5102
2016-10-26,18.5546
2016-10-27,18.5043
2016-10-28,18.4037
2016-10-31,18.4288
2016-11-01,18.345
2016-11-02,18.2696
2016-11-03,18.1606
2016-11-04,18.1145
2016-11-07,18.4624
2016-11-08,18.5923
2016-11-09,18.6552
2016-11-10,18.6929
2016-11-11,18.5672
2016-11-14,18.5336
2016-11-15,18.6133
2016-11-16,18.651
2016-11-17,18.7139
2016-11-18,18.7097
2016-11-21,18.7558
2016-11-22,18.8564
2016-11-23,18.8467
2016-11-25,18.9013
2016-11-28,18.8971
2016-11-29,18.8257
2016-11-30,18.8299
2016-12-01,18.7375
2016-12-02,18.7543
2016-12-05,18.8257
2016-12-06,18.8635
2016-12-07,19.0146
2016-12-08,19.0734
2016-12-09,19.1868
2016-12-12,19.1868
2016-12-13,19.2791
2016-12-14,19.191
2016-12-15,19.2414
2016-12-16,19.1994
2016-12-19,19.2329
2016-12-20,19.2414
2016-12-21,19.2792
2016-12-22,19.2035
2016-12-23,19.2119
2016-12-27,19.3128
2016-12-28,19.1531
2016-12-29,19.1909
2016-12-30,19.1279
2017-01-03,19.1951
2017-01-04,19.3338
2017-01-05,19.317
2017-01-06,19.4011
2017-01-09,19.3338
2017-01-10,19.3464
2017-01-11,19.3716
2017-01-12,19.3674
2017-01-13,19.4137
2017-01-17,19.359
2017-01-18,19.3759
2017-01-19,19.3422
2017-01-20,19.4053
2017-01-23,19.38
2017-01-24,19.4599
2017-01-25,19.5642
2017-01-26,19.5642
2017-01-27,19.5389
2017-01-30,19.4417
2017-01-31,19.4798
2017-02-01,19.446
2017-02-02,19.4502
2017-02-03,19.6107
2017-02-06,19.5853
2017-02-07,19.5685
2017-02-08,19.6065
2017-02-09,19.7332
2017-02-10,19.7754
2017-02-13,19.8599
2017-02-14,19.9021
2017-02-15,19.919
2017-02-16,19.9021
2017-02-17,19.9528
2017-02-21,20.0162
2017-02-22,19.9697
2017-02-23,20.0416
2017-02-24,20.0585
2017-02-27,20.0754
2017-02-28,20.0205
2017-03-01,20.2784
2017-03-02,20.1769
2017-03-03,20.1727
2017-03-06,20.2531
2017-03-07,20.1008
2017-03-08,20.0924
2017-03-09,20.0501
2017-03-10,20.0924
2017-03-13,20.1008
2017-03-14,20.0966
2017-03-15,20.1938
2017-03-16,20.1685
2017-03-17,20.1685
2017-03-20,20.1812
2017-03-21,20.0289
2017-03-22,19.9065
2017-03-23,19.9616
2017-03-24,19.8981
2017-03-27,19.8896
2017-03-28,20.0166
2017-03-29,20.0293
2017-03-30,20.1056
2017-03-31,20.0336
2017-04-03,20.0039
2017-04-04,20.0209
2017-04-05,19.9616
2017-04-06,20.0463
2017-04-07,20.0675
2017-04-10,20.059
2017-04-11,20.0082
2017-04-12,19.932
2017-04-13,19.9277
2017-04-17,20.0463
2017-04-18,19.9574
2017-04-19,19.915
2017-04-20,20.1394
2017-04-21,20.0886
2017-04-24,20.2241
2017-04-25,20.3512
2017-04-26,20.3312
2017-04-27,20.3439
2017-04-28,20.3099
2017-05-01,20.3354
2017-05-02,20.3312
2017-05-03,20.3312
2017-05-04,20.3269
2017-05-05,20.3652
2017-05-08,20.3652
2017-05-09,20.3312
2017-05-10,20.3567
2017-05-11,20.2844
2017-05-12,20.3184
2017-05-15,20.3354
2017-05-16,20.3269
2017-05-17,20.1014
2017-05-18,20.1142
2017-05-19,20.2291
2017-05-22,20.2759
2017-05-23,20.3907
2017-05-24,20.3809
2017-05-25,20.5301
2017-05-26,20.4832
2017-05-30,20.4576
2017-05-31,20.5599
2017-06-01,20.5514
2017-06-02,20.5812
2017-06-05,20.611
2017-06-06,20.611
2017-06-07,20.6622
2017-06-08,20.6068
2017-06-09,20.6408
2017-06-12,20.5897
2017-06-13,20.7133
2017-06-14,20.7346
2017-06-15,20.6196
2017-06-16,20.6153
2017-06-19,20.692
2017-06-20,20.6835
2017-06-21,20.6212
2017-06-22,20.6383
2017-06-23,20.6297
2017-06-26,20.6596
2017-06-27,20.6212
2017-06-28,20.7449
2017-06-29,20.4847
2017-06-30,20.6297
2017-07-03,20.6809
2017-07-05,20.6596
2017-07-06,20.5145
2017-07-07,20.6383
2017-07-10,20.6425
2017-07-11,20.5231
2017-07-12,20.7321
2017-07-13,20.762
2017-07-14,20.8302
2017-07-17,20.8601
2017-07-18,20.8174
2017-07-19,20.9027
2017-07-20,20.9752
2017-07-21,20.9326
2017-07-24,20.907
2017-07-25,20.9667
2017-07-26,20.977
2017-07-27,20.9086
2017-07-28,20.9428
2017-07-31,20.9086
2017-08-01,20.9514
2017-08-02,20.9257
2017-08-03,20.9129
2017-08-04,20.9556
2017-08-07,20.9983
2017-08-08,20.9514
2017-08-09,20.9214
2017-08-10,20.7677
2017-08-11,20.7506
2017-08-14,20.9214
2017-08-15,20.9385
2017-08-16,20.9898
2017-08-17,20.8019
2017-08-18,20.614
2017-08-21,20.6908
2017-08-22,20.8489
2017-08-23,20.7488
2017-08-24,20.8004
2017-08-25,20.8132
2017-08-28,20.8004
2017-08-29,20.8218
2017-08-30,20.9248
2017-08-31,20.9592
2017-09-01,20.9978
2017-09-05,20.9077
2017-09-06,20.9763
2017-09-07,20.9248
2017-09-08,20.9377
2017-09-11,21.0622
2017-09-12,21.1223
2017-09-13,21.1266
2017-09-14,21.075
2017-09-15,21.1609
2017-09-18,21.2081
2017-09-19,21.1995
2017-09-20,21.1351
2017-09-21,21.1695
2017-09-22,21.1394
2017-09-25,21.1695
2017-09-26,21.1394
2017-09-27,21.2038
2017-09-28,21.1952
2017-09-29,21.2339
2017-10-02,21.2898
2017-10-03,21.2984
2017-10-04,21.307
2017-10-05,21.4187
2017-10-06,21.4187
2017-10-09,21.423
2017-10-10,21.4144
2017-10-11,21.4746
2017-10-12,21.4488
2017-10-13,21.4359
2017-10-16,21.5133
2017-10-17,21.5304
2017-10-18,21.5304
2017-10-19,21.4445
2017-10-20,21.5648
2017-10-23,21.5089
2017-10-24,21.5089
2017-10-25,21.5249
2017-10-26,21.5421
2017-10-27,21.6195
2017-10-30,21.6195
2017-10-31,21.5765
2017-11-01,21.6152
2017-11-02,21.4862
2017-11-03,21.6023
2017-11-06,21.6152
2017-11-07,21.5808
2017-11-08,21.6496
2017-11-09,21.555
2017-11-10,21.6023
2017-11-13,21.6453
2017-11-14,21.6152
2017-11-15,21.5464
2017-11-16,21.7184
2017-11-17,21.7141
2017-11-20,21.7442
2017-11-21,21.8173
2017-11-22,21.8203
2017-11-24,21.8591
2017-11-27,21.8591
2017-11-28,21.9237
2017-11-29,21.9452
2017-11-30,22.0055
2017-12-01,21.971
2017-12-04,21.9969
2017-12-05,21.8763
2017-12-06,21.9753
2017-12-07,21.9883
2017-12-08,22.0787
2017-12-11,22.1132
2017-12-12,22.1562
2017-12-13,22.1778
2017-12-14,22.1476
2017-12-15,22.2682
2017-12-18,22.4146
2017-12-19,22.3414
2017-12-20,22.3259
2017-12-21,22.3569
2017-12-22,22.4322
2017-12-26,22.4145
2017-12-27,22.4322
2017-12-28,22.4942
2017-12-29,22.2816
2018-01-02,22.5606
2018-01-03,22.6891
2018-01-04,22.7023
2018-01-05,22.7865
2018-01-08,22.7511
2018-01-09,22.7511
2018-01-10,22.6979
2018-01-11,22.7643
2018-01-12,22.8264
2018-01-16,22.7953
2018-01-17,22.8352
2018-01-18,22.8396
2018-01-19,22.9459
2018-01-22,22.9946
2018-01-23,22.9769
2018-01-24,23.0032
2018-01-25,23.0121
2018-01-26,23.1367
2018-01-29,23.0344
2018-01-30,22.7717
2018-01-31,22.8697
2018-02-01,22.8697
2018-02-02,22.5091
2018-02-05,21.6189
2018-02-06,21.8726
2018-02-07,21.8993
2018-02-08,21.0314
2018-02-09,21.4765
2018-02-12,21.6501
2018-02-13,21.6545
2018-02-14,21.975
2018-02-15,22.0774
2018-02-16,22.2421
2018-02-20,22.1976
2018-02-21,22.0857
2018-02-22,22.2289
2018-02-23,22.4615
2018-02-26,22.6852
2018-02-27,22.4883
2018-02-28,22.3452
2018-03-01,21.956
2018-03-02,21.8799
2018-03-05,22.3094
2018-03-06,22.3228
2018-03-07,22.3094
2018-03-08,22.4123
2018-03-09,22.6941
2018-03-12,22.7925
2018-03-13,22.5599
2018-03-14,22.5868
2018-03-15,22.6091
2018-03-16,22.5554
2018-03-19,22.381
2018-03-20,22.3273
2018-03-21,22.3808
2018-03-22,21.9447
2018-03-23,21.2973
2018-03-26,21.7424
2018-03-27,21.8278
2018-03-28,21.4501
2018-03-29,21.6569
2018-04-02,21.1354
2018-04-03,21.5221
2018-04-04,21.6389
2018-04-05,21.9851
2018-04-06,21.4546
2018-04-09,21.5266
2018-04-10,21.9582
2018-04-11,21.7873
2018-04-12,22.0166
2018-04-13,21.8997
2018-04-16,22.1425
2018-04-17,22.3628
2018-04-18,22.4168
2018-04-19,22.2639
2018-04-20,22.0166
