date,close,adj_close,volume
2024-03-20,40.584999,31.960957,5700
2024-03-21,40.849998,32.169643,41200
2024-03-22,40.900002,32.20903,7100
2024-03-25,40.77,32.106644,18900
2024-03-26,40.630001,31.996386,12900
2024-03-27,40.779999,32.114517,8200
2024-03-28,40.709999,32.059399,64700
2024-04-01,40.77,32.106644,24300
2024-04-02,40.459999,31.862513,4100
2024-04-03,40.452,31.856216,9500
2024-04-04,39.91,31.42939,3800
2024-04-05,40.375999,31.796366,4000
2024-04-08,40.334999,31.764074,3300
2024-04-09,40.432999,31.841251,12700
2024-04-10,40.235001,31.685322,7500
2024-04-11,40.77,32.106644,9800
2024-04-12,40.096001,31.575871,4800
2024-04-15,39.52,31.122255,8900
2024-04-16,39.540001,31.13802,1600
2024-04-17,39.07,30.767883,2300
2024-04-18,38.880001,30.618258,2700
2024-04-19,38.110001,30.011885,3800
2024-04-22,38.401001,30.241037,2300
2024-04-23,39.002998,30.715128,3400
2024-04-24,39.166,30.843481,2600
2024-04-25,38.945999,30.670238,1100
2024-04-26,39.630001,31.208891,2600
2024-04-29,39.749001,31.302607,4400
2024-04-30,39.063,30.762363,5400
2024-05-01,38.450001,30.560478,3400
2024-05-02,38.882999,30.904631,1200
2024-05-03,39.474998,31.375162,3900
2024-05-06,39.888,31.703426,8000
2024-05-07,39.935001,31.740791,3700
2024-05-08,39.903999,31.716143,5000
2024-05-09,39.969002,31.767807,4700
2024-05-10,40.058998,31.839331,8500
2024-05-13,40.176998,31.933128,6300
2024-05-14,40.433998,32.137386,7900
2024-05-15,40.897999,32.506191,8300
2024-05-16,40.838001,32.458492,4900
2024-05-17,40.772999,32.406837,5600
2024-05-20,41.043999,32.622231,2500
2024-05-21,41.174999,32.72636,6200
2024-05-22,41.104,32.669918,20300
2024-05-23,41.047001,32.624611,7900
2024-05-24,41.446999,32.942535,7400
2024-05-28,41.549999,33.024399,8300
2024-05-29,41.330002,32.849537,7600
2024-05-30,40.879002,32.491085,13500
2024-05-31,40.834999,32.456104,13900
2024-06-03,40.740002,32.613811,11800
2024-06-04,40.880001,32.725891,2100
2024-06-05,41.299999,33.062119,22200
2024-06-06,41.279999,33.04612,1800
2024-06-07,41.23,33.006069,5700
2024-06-10,41.369999,33.118153,12200
2024-06-11,41.640999,33.335106,1900
2024-06-12,42.115002,33.714561,7700
2024-06-13,42.421001,33.959522,6800
2024-06-14,42.558998,34.069992,6100
2024-06-17,43.001999,34.424622,24300
2024-06-18,43.073002,34.481464,15000
2024-06-20,42.724998,34.202881,13300
2024-06-21,42.653,34.145241,5500
2024-06-24,42.182999,33.768982,7700
2024-06-25,42.643002,34.137234,2700
2024-06-26,42.766998,34.236492,11500
2024-06-27,42.807999,34.269321,12000
2024-06-28,42.68,34.166862,6000
2024-07-01,42.57,34.364624,12100
2024-07-02,43.009998,34.719822,10100
2024-07-03,43.380001,35.018501,9900
2024-07-05,43.759998,35.325256,3100
2024-07-08,43.869999,35.414074,23500
2024-07-09,43.900002,35.438274,13100
2024-07-10,44.360001,35.809612,13700
2024-07-11,43.43,35.058861,18600
2024-07-12,43.630001,35.220322,11500
2024-07-15,43.709999,35.284901,9600
2024-07-16,43.84,35.389839,10700
2024-07-17,42.599998,34.388851,15400
2024-07-18,42.290001,34.138611,12800
2024-07-19,42.119999,34.001373,5000
2024-07-22,42.75,34.509941,4300
2024-07-23,42.580002,34.372707,3700
2024-07-24,40.98,33.0811,17200
2024-07-25,40.630001,32.798565,3400
2024-07-26,41.189999,33.250626,6700
2024-07-29,41.139999,33.210258,8100
2024-07-30,40.57,32.750137,4200
2024-07-31,41.290001,33.331352,8300
2024-08-01,40.09,32.636127,23600
2024-08-02,39.240002,31.944187,17000
2024-08-05,38.240002,31.130114,36500
2024-08-06,38.66,31.472023,11000
2024-08-07,38.240002,31.130114,10000
2024-08-08,39.32,32.009304,5000
2024-08-09,39.630001,32.261665,10200
2024-08-12,39.689999,32.310509,8500
2024-08-13,40.439999,32.921055,17200
2024-08-14,40.508999,32.977234,38900
2024-08-15,41.119999,33.474628,628300
2024-08-16,41.23,33.564175,24200
2024-08-19,41.75,33.987488,20100
2024-08-20,41.702999,33.949226,13200
2024-08-21,41.91,34.117756,36500
2024-08-22,41.240002,33.572319,48100
2024-08-23,41.720001,33.963085,17700
