date,close,adj_close,volume
2023-10-04,20.27,14.192961,5100
2023-10-05,20.18,14.129948,14100
2023-10-06,20.120001,14.087937,2500
2023-10-10,20.34,14.241976,4400
2023-10-11,20.6,14.424024,3100
2023-10-12,20.290001,14.206967,38700
2023-10-13,20.549999,14.389018,200
2023-10-16,20.26,14.185958,1200
2023-10-17,20.08,14.059922,18300
2023-10-18,19.92,13.94789,500
2023-10-19,19.57,13.702823,3600
2023-10-20,19.629999,13.744839,2600
2023-10-23,19.58,13.709827,1400
2023-10-24,20.049999,14.038918,9000
2023-10-25,19.67,13.772843,25000
2023-10-26,19.76,13.835861,600
2023-10-27,19.959999,13.975902,0
2023-10-30,19.690001,13.91231,300
2023-10-31,19.700001,13.919376,900
2023-11-01,19.91,14.067754,400
2023-11-02,19.9,14.060692,0
2023-11-03,20.52,14.498762,500
2023-11-06,20.440001,14.442237,200
2023-11-07,20.59,14.548223,19700
2023-11-08,20.870001,14.746061,7300
2023-11-09,20.49,14.477557,2000
2023-11-10,20.6,14.555285,400
2023-11-13,20.51,14.491696,600
2023-11-14,20.9,14.767258,1600
2023-11-15,20.719999,14.640073,54800
2023-11-16,20.9,14.767258,600
2023-11-17,21.0,14.83792,2500
2023-11-20,21.120001,14.922699,3100
2023-11-21,21.120001,14.922699,0
2023-11-22,21.16,14.950968,3200
2023-11-23,21.0,14.83792,5200
2023-11-24,21.01,14.844978,8000
2023-11-27,21.120001,14.922699,4700
2023-11-28,21.290001,15.042819,11700
2023-11-29,21.34,15.20671,700
2023-11-30,21.09,15.028566,5000
2023-12-01,21.43,15.270844,22500
2023-12-04,21.4,15.249468,2600
2023-12-05,21.68,15.448998,200
2023-12-06,21.889999,15.598635,300
2023-12-07,21.889999,15.598635,0
2023-12-08,21.700001,15.46325,600
2023-12-11,21.639999,15.420491,300
2023-12-12,21.68,15.448998,600
2023-12-13,22.07,15.726901,2700
2023-12-14,22.27,15.869426,1200
2023-12-15,22.34,15.919305,10700
2023-12-18,22.33,15.912178,19800
2023-12-19,22.389999,15.954936,1400
2023-12-20,22.549999,16.068951,1300
2023-12-21,22.459999,16.004818,900
2023-12-22,22.379999,15.947809,9100
2023-12-27,22.49,16.026197,300
2023-12-28,22.440001,16.126808,300
2023-12-29,22.299999,16.026199,2900
2024-01-02,22.129999,15.90402,3100
2024-01-03,21.98,15.796222,1400
2024-01-04,22.0,15.810596,28400
2024-01-05,21.959999,15.781849,400
2024-01-08,21.9,15.73873,700
2024-01-09,21.9,15.73873,5400
2024-01-10,21.799999,15.666862,2200
2024-01-11,21.74,15.623741,4800
2024-01-12,21.879999,15.724356,1700
2024-01-15,22.25,15.990263,1700
2024-01-16,21.540001,15.480012,2000
2024-01-17,21.5,15.451264,1600
2024-01-18,21.34,15.33628,400
2024-01-19,21.4,15.379396,1000
2024-01-22,21.5,15.451264,17500
2024-01-23,21.379999,15.36502,2100
2024-01-24,21.25,15.2716,238300
2024-01-25,21.379999,15.36502,600
2024-01-26,21.34,15.33628,700
2024-01-29,21.57,15.501572,4400
2024-01-30,21.48,15.574077,1600
2024-01-31,21.620001,15.675586,2100
2024-02-01,21.940001,15.907592,800
2024-02-02,21.620001,15.675586,3300
2024-02-05,21.4,15.516069,8100
2024-02-06,21.450001,15.552329,2000
2024-02-07,21.41,15.523325,300
2024-02-08,21.25,15.407316,6600
2024-02-09,21.23,15.39281,4300
2024-02-12,21.27,15.421814,5400
2024-02-13,20.959999,15.197054,6600
2024-02-14,20.959999,15.197054,0
2024-02-15,21.110001,15.30581,12800
2024-02-16,21.0,15.226048,4800
2024-02-20,21.049999,15.262303,5400
2024-02-21,20.940001,15.182552,12800
2024-02-22,20.969999,15.204302,1500
2024-02-23,21.110001,15.30581,11000
2024-02-26,21.16,15.34206,1200
2024-02-27,21.09,15.291306,7500
2024-02-28,21.01,15.371788,1400
2024-02-29,21.15,15.474216,10000
2024-03-01,21.25,15.547383,8400
2024-03-04,21.200001,15.510804,2500
2024-03-05,21.4,15.657124,1100
2024-03-06,21.51,15.737603,2700
2024-03-07,21.51,15.737603,600
2024-03-08,21.459999,15.701026,400
2024-03-11,21.5,15.730292,2300
2024-03-12,21.379999,15.642492,10200
2024-03-13,21.299999,15.583961,2300
2024-03-14,21.02,15.379102,3300
2024-03-15,21.01,15.371788,7800
2024-03-18,20.93,15.313253,2100
2024-03-19,20.969999,15.342524,1300
2024-03-20,20.99,15.357157,6900
2024-03-21,21.040001,15.393734,2400
2024-03-22,21.190001,15.50348,4700
2024-03-25,21.1,15.43763,3900
2024-03-26,21.18,15.496164,2200
2024-03-27,21.129999,15.599524,4300
2024-03-28,21.17,15.629052,800
2024-04-01,20.790001,15.348512,29500
2024-04-02,20.620001,15.223012,4300
2024-04-03,20.690001,15.274691,3600
2024-04-04,20.73,15.304218,28800
2024-04-05,20.610001,15.215626,4000
2024-04-08,20.59,15.200863,3200
2024-04-09,20.74,15.311601,300
2024-04-10,20.33,15.008908,8400
2024-04-11,20.26,14.957236,2100
2024-04-12,20.360001,15.031066,1600
2024-04-15,20.0,14.765285,2500
2024-04-16,19.9,14.691458,5200
2024-04-17,19.92,14.70622,0
2024-04-18,20.0,14.765285,800
2024-04-19,20.08,14.824347,4000
2024-04-22,20.07,14.816962,15100
2024-04-23,20.059999,14.80958,16500
2024-04-24,19.9,14.691458,8600
2024-04-25,19.83,14.639782,2000
2024-04-26,19.940001,14.72099,2100
